ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
631320251030,63,2025-10-30,13,671,720,1391,Bou231_T,"-37.81333081, 144.96675571"
121820251030,12,2025-10-30,18,254,332,586,NewQ_T,"-37.81457988, 144.94292398"
24520251029,24,2025-10-29,5,108,41,149,Col620_T,"-37.81887963, 144.95449198"
41620251017,4,2025-10-17,16,1744,1433,3177,Swa123_T,"-37.81487988, 144.9660878"
143820251028,143,2025-10-28,8,109,244,353,Spencer_T,"-37.821728, 144.95557015"
2121820251023,212,2025-10-23,18,937,690,1627,SouthB_T,"-37.82025374, 144.96501549"
1391020251014,139,2025-10-14,10,61,56,117,Signal1647_T,"-37.81959923, 144.9632832"
1182320251023,118,2025-10-23,23,51,13,64,Fli114C_T,"-37.81632783, 144.97090512"
1332120251025,133,2025-10-25,21,380,282,662,Spen229_T,"-37.81531435, 144.95227769"
401120251021,40,2025-10-21,11,200,216,416,Spr201_T,"-37.80999341, 144.97227587"
1671820251002,167,2025-10-02,18,41,46,87,Lat526_T,"-37.81304149, 144.95155955"
312220251002,31,2025-10-02,22,66,88,154,Lyg161_T,"-37.80169681, 144.96658911"
141320251029,141,2025-10-29,3,2,5,7,474Fl_T,"-37.81997273, 144.95834911"
58320251015,58,2025-10-15,3,6,2,8,Bou688_T,"-37.81686075, 144.95358075"
81520251016,8,2025-10-16,15,136,213,349,WebBN_T,"-37.82293543, 144.9471751"
137520251028,137,2025-10-28,5,3,0,3,BouHbr2353_T,"-37.81894815, 144.94612292"
85520251007,85,2025-10-07,5,6,2,8,488Mac_T,"-37.79432415, 144.92973378"
12120251010,1,2025-10-10,21,552,442,994,Bou292_T,"-37.81349441, 144.96515323"
1851120251013,185,2025-10-13,11,630,613,1243,Eli197_T,"-37.81374643, 144.96276183"
117120251020,117,2025-10-20,1,3,3,6,Fli114F_T,"-37.81629332, 144.97090877"
45120251007,45,2025-10-07,1,11,41,52,Swa148_T,"-37.81414075, 144.96609379"
182620251009,182,2025-10-09,6,31,43,74,King163_T,"-37.81627451, 144.95550503"
181220251031,18,2025-10-31,12,123,124,247,Col12_T,"-37.81344862, 144.97305353"
2091620251029,209,2025-10-29,16,704,610,1314,FliS_T,"-37.81909037, 144.96549709"
44120251010,44,2025-10-10,1,2,1,3,UM3_T,"-37.79698741, 144.96441306"
432220251031,43,2025-10-31,22,25,30,55,UM2_T,"-37.79844526, 144.96411782"
871020251024,87,2025-10-24,10,62,73,135,Errol23_T,"-37.80454949, 144.94921863"
271720251014,27,2025-10-14,17,295,173,468,Vic_T,"-37.80606888, 144.95644692"
772020251009,77,2025-10-09,20,157,121,278,HarEsP_T,"-37.81441438, 144.94433026"
792320251010,79,2025-10-10,23,241,343,584,FliSS_T,"-37.81794046, 144.96616678"
451320251006,45,2025-10-06,13,507,881,1388,Swa148_T,"-37.81414075, 144.96609379"
4620251007,4,2025-10-07,6,110,64,174,Swa123_T,"-37.81487988, 144.9660878"
1811820251025,181,2025-10-25,18,961,995,1956,Eli368_T,"-37.81009465, 144.96143149"
27220251013,27,2025-10-13,2,9,0,9,Vic_T,"-37.80606888, 144.95644692"
6620251027,6,2025-10-27,6,107,204,311,FliS_T,"-37.81907439, 144.96557866"
2092320251026,209,2025-10-26,23,107,84,191,FliS_T,"-37.81909037, 144.96549709"
1241220251002,124,2025-10-02,12,8,24,32,BirBridge_T,"-37.81757416, 144.97329934"
491820251015,49,2025-10-15,18,456,386,842,Eli501_T,"-37.80730068, 144.95956055"
542220251006,54,2025-10-06,22,57,90,147,Swa607_T,"-37.804024, 144.96308399"
27020251015,27,2025-10-15,0,32,6,38,Vic_T,"-37.80606888, 144.95644692"
179420251023,179,2025-10-23,4,1,3,4,Pow61_T,"-37.82392385, 144.96299677"
143320251023,143,2025-10-23,3,7,5,12,Spencer_T,"-37.821728, 144.95557015"
1841620251008,184,2025-10-08,16,992,1148,2140,Eli124_T,"-37.81512416, 144.96371988"
167920251017,167,2025-10-17,9,46,97,143,Lat526_T,"-37.81304149, 144.95155955"
52320251007,52,2025-10-07,3,0,1,1,Eli263_T,"-37.81252157, 144.9619401"
852320251031,85,2025-10-31,23,4,24,28,488Mac_T,"-37.79432415, 144.92973378"
8420251021,8,2025-10-21,4,2,0,2,WebBN_T,"-37.82293543, 144.9471751"
59120251030,59,2025-10-30,1,32,18,50,RMIT_T,"-37.80825648, 144.96304859"
141320251008,14,2025-10-08,13,292,173,465,SanBri_T,"-37.82011242, 144.96291897"
411720251003,41,2025-10-03,17,2282,2630,4912,Swa31,"-37.81668634, 144.96689733"
181120251031,181,2025-10-31,1,111,123,234,Eli368_T,"-37.81009465, 144.96143149"
52620251001,52,2025-10-01,6,32,18,50,Eli263_T,"-37.81252157, 144.9619401"
61520251014,61,2025-10-14,5,10,27,37,RMIT14_T,"-37.80767455, 144.96309114"
19020251008,19,2025-10-08,0,55,87,142,LtB210_T,"-37.81237202, 144.96550671"
133120251029,133,2025-10-29,1,34,10,44,Spen229_T,"-37.81531435, 144.95227769"
682220251016,68,2025-10-16,22,34,33,67,FLDegN_T,"-37.8168479, 144.96559789"
17320251008,17,2025-10-08,3,6,6,12,Col15_T,"-37.81362543, 144.97323591"
361120251007,36,2025-10-07,11,174,154,328,Que85_T,"-37.81652527, 144.96121062"
311220251026,31,2025-10-26,12,112,62,174,Lyg161_T,"-37.80169681, 144.96658911"
50020251006,50,2025-10-06,0,11,1,12,Lyg309_T,"-37.79808192, 144.96721013"
6620251014,6,2025-10-14,6,112,266,378,FliS_T,"-37.81907439, 144.96557866"
1412120251014,141,2025-10-14,21,54,60,114,474Fl_T,"-37.81997273, 144.95834911"
311620251027,31,2025-10-27,16,119,109,228,Lyg161_T,"-37.80169681, 144.96658911"
181420251004,181,2025-10-04,4,73,34,107,Eli368_T,"-37.81009465, 144.96143149"
181520251029,181,2025-10-29,5,23,53,76,Eli368_T,"-37.81009465, 144.96143149"
62320251031,6,2025-10-31,23,230,259,489,FliS_T,"-37.81907439, 144.96557866"
501620251004,50,2025-10-04,16,352,276,628,Lyg309_T,"-37.79808192, 144.96721013"
107220251020,107,2025-10-20,2,2,1,3,280Will_T,"-37.81246271, 144.95690188"
441420251016,44,2025-10-16,14,138,104,242,UM3_T,"-37.79698741, 144.96441306"
1091820251012,109,2025-10-12,18,76,97,173,LatWill_T,"-37.81193681, 144.95621105"
107420251031,107,2025-10-31,4,2,2,4,280Will_T,"-37.81246271, 144.95690188"
1321320251013,132,2025-10-13,13,189,158,347,King335_T,"-37.81267639, 144.95386444"
242120251026,24,2025-10-26,21,238,304,542,Col620_T,"-37.81887963, 144.95449198"
521520251027,52,2025-10-27,15,411,233,644,Eli263_T,"-37.81252157, 144.9619401"
123820251022,123,2025-10-22,8,37,9,46,BirBridge_T,"-37.81753741, 144.97329734"
1391620251020,139,2025-10-20,16,141,35,176,Signal1647_T,"-37.81959923, 144.9632832"
421220251023,42,2025-10-23,12,354,490,844,UM1_T,"-37.80008566, 144.96386412"
71820251028,71,2025-10-28,8,16,8,24,WestWP_T,"-37.81235775, 144.97136962"
622320251009,62,2025-10-09,23,162,310,472,Lat224_T,"-37.80996494, 144.96216521"
1351120251006,135,2025-10-06,11,317,353,670,Spen161_T,"-37.8172861, 144.95319102"
791220251005,79,2025-10-05,12,657,344,1001,FliSS_T,"-37.81794046, 144.96616678"
212120251030,212,2025-10-30,1,6,15,21,SouthB_T,"-37.82025374, 144.96501549"
143320251009,143,2025-10-09,3,22,19,41,Spencer_T,"-37.821728, 144.95557015"
1171120251002,117,2025-10-02,11,171,176,347,Fli114F_T,"-37.81629332, 144.97090877"
491520251022,49,2025-10-22,15,339,382,721,Eli501_T,"-37.80730068, 144.95956055"
1401820251012,140,2025-10-12,18,103,151,254,Boyd2837_T,"-37.82590962, 144.96185972"
179820251014,179,2025-10-14,8,65,21,86,Pow61_T,"-37.82392385, 144.96299677"
1841020251015,184,2025-10-15,10,567,549,1116,Eli124_T,"-37.81512416, 144.96371988"
721720251012,72,2025-10-12,17,162,324,486,ACMI_T,"-37.81726338, 144.96872809"
23420251007,23,2025-10-07,4,3,5,8,Col623_T,"-37.81909256, 144.95452748"
3320251030,3,2025-10-30,3,20,15,35,Swa295_T,"-37.81101524, 144.96429485"
141320251019,14,2025-10-19,13,355,149,504,SanBri_T,"-37.82011242, 144.96291897"
241520251015,24,2025-10-15,15,462,1280,1742,Col620_T,"-37.81887963, 144.95449198"
138920251012,138,2025-10-12,9,4,6,10,EntPark1671_T,"-37.81996544, 144.95981454"
52720251004,52,2025-10-04,7,33,30,63,Eli263_T,"-37.81252157, 144.9619401"
481320251011,48,2025-10-11,13,526,339,865,QVMQ_T,"-37.80631581, 144.95866697"
1081920251012,108,2025-10-12,19,53,60,113,261Will_T,"-37.81295822, 144.95678789"
11320251004,1,2025-10-04,13,1750,1750,3500,Bou292_T,"-37.81349441, 144.96515323"
86820251006,86,2025-10-06,8,48,29,77,574Qub_T,"-37.80309992, 144.94908064"
92120251012,9,2025-10-12,21,24,38,62,Col700_T,"-37.81982992, 144.95102555"
611920251005,61,2025-10-05,19,208,225,433,RMIT14_T,"-37.80767455, 144.96309114"
2101920251001,210,2025-10-01,19,48,49,97,WatCit_T,"-37.8157484, 144.93978108"
52120251031,5,2025-10-31,21,1514,852,2366,PriNW_T,"-37.81874249, 144.96787656"
1802320251003,180,2025-10-03,23,5,9,14,Mac330_T,"-37.79497059, 144.93530329"
2112120251027,211,2025-10-27,21,82,105,187,SouthB_T,"-37.82020539, 144.96499384"
31120251021,3,2025-10-21,11,578,759,1337,Swa295_T,"-37.81101524, 144.96429485"
29520251010,29,2025-10-10,5,7,16,23,AG_T,"-37.8199817, 144.96872865"
1651220251023,165,2025-10-23,12,29,43,72,Spen475_T,"-37.80953359, 144.94939004"
70220251011,70,2025-10-11,2,1,4,5,Errol20_T,"-37.80456984, 144.94946228"
50620251012,50,2025-10-12,6,13,5,18,Lyg309_T,"-37.79808192, 144.96721013"
1231920251026,123,2025-10-26,19,31,23,54,BirBridge_T,"-37.81753741, 144.97329734"
67620251025,67,2025-10-25,6,65,49,114,FLDegS_T,"-37.81688755, 144.96562569"
242020251025,24,2025-10-25,20,250,376,626,Col620_T,"-37.81887963, 144.95449198"
51320251026,51,2025-10-26,3,6,5,11,Fra118_T,"-37.80841815, 144.95906316"
171320251007,17,2025-10-07,13,781,736,1517,Col15_T,"-37.81362543, 144.97323591"
3120251010,3,2025-10-10,1,144,79,223,Swa295_T,"-37.81101524, 144.96429485"
179820251029,179,2025-10-29,8,72,36,108,Pow61_T,"-37.82392385, 144.96299677"
311520251001,31,2025-10-01,15,126,136,262,Lyg161_T,"-37.80169681, 144.96658911"
109020251006,109,2025-10-06,0,9,12,21,LatWill_T,"-37.81193681, 144.95621105"
71920251019,71,2025-10-19,9,5,7,12,WestWP_T,"-37.81235775, 144.97136962"
591520251013,59,2025-10-13,15,1010,1298,2308,RMIT_T,"-37.80825648, 144.96304859"
1791520251008,179,2025-10-08,15,60,53,113,Pow61_T,"-37.82392385, 144.96299677"
9620251019,9,2025-10-19,6,18,8,26,Col700_T,"-37.81982992, 144.95102555"
511920251029,51,2025-10-29,19,96,83,179,Fra118_T,"-37.80841815, 144.95906316"
1641120251026,164,2025-10-26,11,13,13,26,Lat526_T,"-37.813005, 144.95160411"
1381020251001,138,2025-10-01,10,5,8,13,EntPark1671_T,"-37.81996544, 144.95981454"
135020251002,135,2025-10-02,0,4,8,12,Spen161_T,"-37.8172861, 144.95319102"
134120251023,134,2025-10-23,1,23,29,52,Spen201_T,"-37.81694221, 144.95303935"
481720251030,48,2025-10-30,17,166,188,354,QVMQ_T,"-37.80631581, 144.95866697"
522320251016,52,2025-10-16,23,69,42,111,Eli263_T,"-37.81252157, 144.9619401"
1091920251001,109,2025-10-01,19,119,73,192,LatWill_T,"-37.81193681, 144.95621105"
3520251014,3,2025-10-14,5,11,27,38,Swa295_T,"-37.81101524, 144.96429485"
412120251003,41,2025-10-03,21,832,1568,2400,Swa31,"-37.81668634, 144.96689733"
1332020251002,133,2025-10-02,20,346,285,631,Spen229_T,"-37.81531435, 144.95227769"
1881120251025,188,2025-10-25,11,21,35,56,RMIT51_T,"-37.80663222, 144.96456557"
511520251002,51,2025-10-02,15,100,99,199,Fra118_T,"-37.80841815, 144.95906316"
672020251019,67,2025-10-19,20,157,165,322,FLDegS_T,"-37.81688755, 144.96562569"
21720251014,2,2025-10-14,17,786,640,1426,Bou283_T,"-37.81380668, 144.96516718"
852120251005,85,2025-10-05,21,6,9,15,488Mac_T,"-37.79432415, 144.92973378"
521420251021,52,2025-10-21,14,403,329,732,Eli263_T,"-37.81252157, 144.9619401"
1871220251025,187,2025-10-25,12,134,192,326,Swa330_T,"-37.80942561, 144.96395473"
1361820251031,136,2025-10-31,18,2463,55,2518,BirFed1120_T,"-37.8184141, 144.97357915"
1181420251006,118,2025-10-06,14,14,21,35,Fli114C_T,"-37.81632783, 144.97090512"
108920251018,108,2025-10-18,9,83,124,207,261Will_T,"-37.81295822, 144.95678789"
2101320251022,210,2025-10-22,13,27,26,53,WatCit_T,"-37.8157484, 144.93978108"
49120251011,49,2025-10-11,1,53,54,107,Eli501_T,"-37.80730068, 144.95956055"
231620251023,23,2025-10-23,16,239,535,774,Col623_T,"-37.81909256, 144.95452748"
130720251015,130,2025-10-15,7,19,14,33,Bou892T,"-37.8204637, 144.94126826"
541620251008,54,2025-10-08,16,142,363,505,Swa607_T,"-37.804024, 144.96308399"
143020251015,143,2025-10-15,0,38,25,63,Spencer_T,"-37.821728, 144.95557015"
135620251026,135,2025-10-26,6,53,39,92,Spen161_T,"-37.8172861, 144.95319102"
143620251003,143,2025-10-03,6,40,74,114,Spencer_T,"-37.821728, 144.95557015"
1341220251021,134,2025-10-21,12,365,422,787,Spen201_T,"-37.81694221, 144.95303935"
722020251023,72,2025-10-23,20,130,182,312,ACMI_T,"-37.81726338, 144.96872809"
51620251001,5,2025-10-01,16,1358,774,2132,PriNW_T,"-37.81874249, 144.96787656"
1341320251028,134,2025-10-28,13,357,385,742,Spen201_T,"-37.81694221, 144.95303935"
12520251005,12,2025-10-05,5,3,2,5,NewQ_T,"-37.81457988, 144.94292398"
117920251011,117,2025-10-11,9,99,126,225,Fli114F_T,"-37.81629332, 144.97090877"
401220251025,40,2025-10-25,12,100,135,235,Spr201_T,"-37.80999341, 144.97227587"
301820251020,30,2025-10-20,18,237,289,526,Lon189_T,"-37.8112185, 144.96656806"
1172120251008,117,2025-10-08,21,78,59,137,Fli114F_T,"-37.81629332, 144.97090877"
6820251012,6,2025-10-12,8,55,112,167,FliS_T,"-37.81907439, 144.96557866"
442020251022,44,2025-10-22,20,64,19,83,UM3_T,"-37.79698741, 144.96441306"
142620251012,142,2025-10-12,6,351,125,476,Hammer1584_T,"-37.81970749, 144.96795734"
211820251019,211,2025-10-19,8,182,216,398,SouthB_T,"-37.82020539, 144.96499384"
462320251010,46,2025-10-10,23,12,0,12,Pel147_T,"-37.80240719, 144.9615673"
59720251031,59,2025-10-31,7,146,94,240,RMIT_T,"-37.80825648, 144.96304859"
1641320251029,164,2025-10-29,13,118,68,186,Lat526_T,"-37.813005, 144.95160411"
701720251015,70,2025-10-15,17,167,178,345,Errol20_T,"-37.80456984, 144.94946228"
1801520251027,180,2025-10-27,15,33,51,84,Mac330_T,"-37.79497059, 144.93530329"
431420251010,43,2025-10-10,14,241,279,520,UM2_T,"-37.79844526, 144.96411782"
851220251011,85,2025-10-11,12,144,103,247,488Mac_T,"-37.79432415, 144.92973378"
1620251007,1,2025-10-07,6,20,55,75,Bou292_T,"-37.81349441, 144.96515323"
2091120251002,209,2025-10-02,11,498,355,853,FliS_T,"-37.81909037, 144.96549709"
101520251014,10,2025-10-14,15,150,54,204,BouHbr_T,"-37.81876474, 144.94710545"
1421020251027,142,2025-10-27,10,175,93,268,Hammer1584_T,"-37.81970749, 144.96795734"
3620251001,3,2025-10-01,6,31,97,128,Swa295_T,"-37.81101524, 144.96429485"
135120251027,135,2025-10-27,1,12,46,58,Spen161_T,"-37.8172861, 144.95319102"
36420251011,36,2025-10-11,4,12,9,21,Que85_T,"-37.81652527, 144.96121062"
621920251010,62,2025-10-10,19,328,342,670,Lat224_T,"-37.80996494, 144.96216521"
301920251028,30,2025-10-28,19,223,382,605,Lon189_T,"-37.8112185, 144.96656806"
5020251007,5,2025-10-07,0,57,50,107,PriNW_T,"-37.81874249, 144.96787656"
132520251021,132,2025-10-21,5,14,9,23,King335_T,"-37.81267639, 144.95386444"
761520251006,76,2025-10-06,15,59,82,141,KenMac_T,"-37.79453803, 144.93036194"
1071620251006,107,2025-10-06,16,149,139,288,280Will_T,"-37.81246271, 144.95690188"
751220251028,75,2025-10-28,12,112,79,191,SprFli_T,"-37.81515276, 144.97467661"
1171120251010,117,2025-10-10,11,100,119,219,Fli114F_T,"-37.81629332, 144.97090877"
42020251008,4,2025-10-08,20,779,878,1657,Swa123_T,"-37.81487988, 144.9660878"
1812120251015,181,2025-10-15,21,643,651,1294,Eli368_T,"-37.81009465, 144.96143149"
1671120251011,167,2025-10-11,11,19,77,96,Lat526_T,"-37.81304149, 144.95155955"
137620251031,137,2025-10-31,6,23,4,27,BouHbr2353_T,"-37.81894815, 144.94612292"
139920251001,139,2025-10-01,9,31,147,178,Signal1647_T,"-37.81959923, 144.9632832"
41120251015,41,2025-10-15,1,60,87,147,Swa31,"-37.81668634, 144.96689733"
42020251013,42,2025-10-13,0,13,8,21,UM1_T,"-37.80008566, 144.96386412"
291320251019,29,2025-10-19,13,393,803,1196,AG_T,"-37.8199817, 144.96872865"
1841720251023,184,2025-10-23,17,1305,1244,2549,Eli124_T,"-37.81512416, 144.96371988"
143920251015,143,2025-10-15,9,98,254,352,Spencer_T,"-37.821728, 144.95557015"
111120251008,11,2025-10-08,11,51,28,79,WatCit_T,"-37.81564989, 144.93970694"
192220251016,19,2025-10-16,22,201,289,490,LtB210_T,"-37.81237202, 144.96550671"
1411020251030,141,2025-10-30,10,116,102,218,474Fl_T,"-37.81997273, 144.95834911"
201720251005,20,2025-10-05,17,391,306,697,LtB170_T,"-37.81172914, 144.9682466"
241820251029,24,2025-10-29,18,431,1179,1610,Col620_T,"-37.81887963, 144.95449198"
511920251030,51,2025-10-30,19,82,84,166,Fra118_T,"-37.80841815, 144.95906316"
311620251031,31,2025-10-31,16,225,394,619,Lyg161_T,"-37.80169681, 144.96658911"
12820251011,12,2025-10-11,8,89,68,157,NewQ_T,"-37.81457988, 144.94292398"
1622320251012,162,2025-10-12,23,85,55,140,Eli489_T,"-37.80740397, 144.95987909"
1612020251021,161,2025-10-21,20,15,20,35,BirArt1109_T,"-37.81851276, 144.97131336"
19720251017,19,2025-10-17,7,33,13,46,LtB210_T,"-37.81237202, 144.96550671"
8420251030,8,2025-10-30,4,1,0,1,WebBN_T,"-37.82293543, 144.9471751"
591920251006,59,2025-10-06,19,673,750,1423,RMIT_T,"-37.80825648, 144.96304859"
632220251001,63,2025-10-01,22,43,183,226,Bou231_T,"-37.81333081, 144.96675571"
792120251001,79,2025-10-01,21,195,209,404,FliSS_T,"-37.81794046, 144.96616678"
75020251026,75,2025-10-26,0,1,2,3,SprFli_T,"-37.81515276, 144.97467661"
42120251012,42,2025-10-12,1,2,4,6,UM1_T,"-37.80008566, 144.96386412"
411420251016,41,2025-10-16,14,1197,1667,2864,Swa31,"-37.81668634, 144.96689733"
14020251006,14,2025-10-06,0,31,7,38,SanBri_T,"-37.82011242, 144.96291897"
1091920251007,109,2025-10-07,19,95,166,261,LatWill_T,"-37.81193681, 144.95621105"
85420251028,85,2025-10-28,4,1,0,1,488Mac_T,"-37.79432415, 144.92973378"
27820251031,27,2025-10-31,8,116,79,195,Vic_T,"-37.80606888, 144.95644692"
21020251028,2,2025-10-28,10,290,388,678,Bou283_T,"-37.81380668, 144.96516718"
130520251027,130,2025-10-27,5,1,0,1,Bou892T,"-37.8204637, 144.94126826"
241120251021,24,2025-10-21,11,573,372,945,Col620_T,"-37.81887963, 144.95449198"
1431220251027,143,2025-10-27,12,120,156,276,Spencer_T,"-37.821728, 144.95557015"
1082220251030,108,2025-10-30,22,126,98,224,261Will_T,"-37.81295822, 144.95678789"
69520251007,69,2025-10-07,5,2,0,2,FLDegC_T,"-37.81687226, 144.96559144"
37620251003,37,2025-10-03,6,5,3,8,Lyg260_T,"-37.80107122, 144.96704554"
70620251016,70,2025-10-16,6,8,7,15,Errol20_T,"-37.80456984, 144.94946228"
612220251007,61,2025-10-07,22,205,124,329,RMIT14_T,"-37.80767455, 144.96309114"
521920251027,52,2025-10-27,19,264,269,533,Eli263_T,"-37.81252157, 144.9619401"
20620251028,20,2025-10-28,6,17,19,36,LtB170_T,"-37.81172914, 144.9682466"
1421620251005,142,2025-10-05,16,481,778,1259,Hammer1584_T,"-37.81970749, 144.96795734"
412220251002,41,2025-10-02,22,429,772,1201,Swa31,"-37.81668634, 144.96689733"
162620251021,162,2025-10-21,6,121,61,182,Eli489_T,"-37.80740397, 144.95987909"
72920251025,72,2025-10-25,9,109,100,209,ACMI_T,"-37.81726338, 144.96872809"
81520251020,8,2025-10-20,15,148,237,385,WebBN_T,"-37.82293543, 144.9471751"
1351820251003,135,2025-10-03,18,354,547,901,Spen161_T,"-37.8172861, 144.95319102"
1611220251012,161,2025-10-12,12,104,2356,2460,BirArt1109_T,"-37.81851276, 144.97131336"
1071020251007,107,2025-10-07,10,134,156,290,280Will_T,"-37.81246271, 144.95690188"
1652320251016,165,2025-10-16,23,8,2,10,Spen475_T,"-37.80953359, 144.94939004"
72320251016,72,2025-10-16,3,0,3,3,ACMI_T,"-37.81726338, 144.96872809"
1181820251015,118,2025-10-15,18,29,36,65,Fli114C_T,"-37.81632783, 144.97090512"
111520251024,11,2025-10-24,15,34,25,59,WatCit_T,"-37.81564989, 144.93970694"
411920251021,41,2025-10-21,19,177,140,317,Swa31,"-37.81668634, 144.96689733"
162720251020,162,2025-10-20,7,88,73,161,Eli489_T,"-37.80740397, 144.95987909"
521320251002,52,2025-10-02,13,419,460,879,Eli263_T,"-37.81252157, 144.9619401"
721020251008,72,2025-10-08,10,156,120,276,ACMI_T,"-37.81726338, 144.96872809"
136520251022,136,2025-10-22,5,4,1,5,BirFed1120_T,"-37.8184141, 144.97357915"
701220251017,70,2025-10-17,12,151,156,307,Errol20_T,"-37.80456984, 144.94946228"
1181320251020,118,2025-10-20,13,15,9,24,Fli114C_T,"-37.81632783, 144.97090512"
165920251001,165,2025-10-01,9,18,40,58,Spen475_T,"-37.80953359, 144.94939004"
301420251023,30,2025-10-23,14,248,387,635,Lon189_T,"-37.8112185, 144.96656806"
1091720251019,109,2025-10-19,17,43,82,125,LatWill_T,"-37.81193681, 144.95621105"
29620251001,29,2025-10-01,6,52,78,130,AG_T,"-37.8199817, 144.96872865"
1181420251001,118,2025-10-01,14,23,28,51,Fli114C_T,"-37.81632783, 144.97090512"
141920251021,141,2025-10-21,9,132,104,236,474Fl_T,"-37.81997273, 144.95834911"
61220251019,6,2025-10-19,12,124,270,394,FliS_T,"-37.81907439, 144.96557866"
1071120251027,107,2025-10-27,11,82,108,190,280Will_T,"-37.81246271, 144.95690188"
43820251022,43,2025-10-22,8,225,60,285,UM2_T,"-37.79844526, 144.96411782"
1851420251029,185,2025-10-29,14,634,679,1313,Eli197_T,"-37.81374643, 144.96276183"
2121520251030,212,2025-10-30,15,700,483,1183,SouthB_T,"-37.82025374, 144.96501549"
421420251013,42,2025-10-13,14,266,324,590,UM1_T,"-37.80008566, 144.96386412"
692020251029,69,2025-10-29,20,31,35,66,FLDegC_T,"-37.81687226, 144.96559144"
52020251005,5,2025-10-05,20,354,427,781,PriNW_T,"-37.81874249, 144.96787656"
491820251019,49,2025-10-19,18,289,232,521,Eli501_T,"-37.80730068, 144.95956055"
611920251026,61,2025-10-26,19,232,335,567,RMIT14_T,"-37.80767455, 144.96309114"
1881720251024,188,2025-10-24,17,85,95,180,RMIT51_T,"-37.80663222, 144.96456557"
72620251023,72,2025-10-23,6,70,34,104,ACMI_T,"-37.81726338, 144.96872809"
231720251009,23,2025-10-09,17,275,767,1042,Col623_T,"-37.81909256, 144.95452748"
1411620251008,141,2025-10-08,16,149,108,257,474Fl_T,"-37.81997273, 144.95834911"
59520251005,59,2025-10-05,5,17,13,30,RMIT_T,"-37.80825648, 144.96304859"
231420251018,23,2025-10-18,14,119,183,302,Col623_T,"-37.81909256, 144.95452748"
1671020251004,167,2025-10-04,10,51,77,128,Lat526_T,"-37.81304149, 144.95155955"
1321820251012,132,2025-10-12,18,102,143,245,King335_T,"-37.81267639, 144.95386444"
18620251008,18,2025-10-08,6,6,83,89,Col12_T,"-37.81344862, 144.97305353"
2101620251004,210,2025-10-04,16,100,88,188,WatCit_T,"-37.8157484, 144.93978108"
1091320251008,109,2025-10-08,13,246,215,461,LatWill_T,"-37.81193681, 144.95621105"
411320251022,41,2025-10-22,13,535,652,1187,Swa31,"-37.81668634, 144.96689733"
451920251009,45,2025-10-09,19,410,797,1207,Swa148_T,"-37.81414075, 144.96609379"
43020251005,43,2025-10-05,0,29,5,34,UM2_T,"-37.79844526, 144.96411782"
721520251012,72,2025-10-12,15,176,470,646,ACMI_T,"-37.81726338, 144.96872809"
27320251011,27,2025-10-11,3,56,13,69,Vic_T,"-37.80606888, 144.95644692"
58620251024,58,2025-10-24,6,206,67,273,Bou688_T,"-37.81686075, 144.95358075"
133820251031,133,2025-10-31,8,415,424,839,Spen229_T,"-37.81531435, 144.95227769"
1311920251019,131,2025-10-19,19,46,43,89,King2_T,"-37.82009057, 144.95758725"
1421520251027,142,2025-10-27,15,272,270,542,Hammer1584_T,"-37.81970749, 144.96795734"
631120251010,63,2025-10-10,11,325,306,631,Bou231_T,"-37.81333081, 144.96675571"
701420251024,70,2025-10-24,14,100,134,234,Errol20_T,"-37.80456984, 144.94946228"
611920251004,61,2025-10-04,19,292,335,627,RMIT14_T,"-37.80767455, 144.96309114"
1181920251006,118,2025-10-06,19,4,21,25,Fli114C_T,"-37.81632783, 144.97090512"
862120251006,86,2025-10-06,21,8,19,27,574Qub_T,"-37.80309992, 144.94908064"
711220251027,71,2025-10-27,12,48,40,88,WestWP_T,"-37.81235775, 144.97136962"
21220251001,21,2025-10-01,2,3,8,11,Bourke155_T,"-37.81267313, 144.96788288"
1621220251009,162,2025-10-09,12,838,1089,1927,Eli489_T,"-37.80740397, 144.95987909"
1882220251019,188,2025-10-19,22,2,2,4,RMIT51_T,"-37.80663222, 144.96456557"
1231620251023,123,2025-10-23,16,68,19,87,BirBridge_T,"-37.81753741, 144.97329734"
39820251021,39,2025-10-21,8,102,135,237,AlfPl_T,"-37.81379749, 144.96995745"
5620251021,5,2025-10-21,6,95,326,421,PriNW_T,"-37.81874249, 144.96787656"
871220251018,87,2025-10-18,12,275,202,477,Errol23_T,"-37.80454949, 144.94921863"
311120251013,31,2025-10-13,11,139,151,290,Lyg161_T,"-37.80169681, 144.96658911"
10620251019,10,2025-10-19,6,7,3,10,BouHbr_T,"-37.81876474, 144.94710545"
1791320251027,179,2025-10-27,13,49,35,84,Pow61_T,"-37.82392385, 144.96299677"
139920251027,139,2025-10-27,9,25,144,169,Signal1647_T,"-37.81959923, 144.9632832"
19820251029,19,2025-10-29,8,81,52,133,LtB210_T,"-37.81237202, 144.96550671"
3620251027,3,2025-10-27,6,24,50,74,Swa295_T,"-37.81101524, 144.96429485"
21420251009,21,2025-10-09,4,3,0,3,Bourke155_T,"-37.81267313, 144.96788288"
11120251022,11,2025-10-22,1,1,1,2,WatCit_T,"-37.81564989, 144.93970694"
181320251013,181,2025-10-13,3,29,44,73,Eli368_T,"-37.81009465, 144.96143149"
